X,Y,OBJECTID,RARNUM,BIOGWIS_RA,SPECIES_ID,SEASON_ID,EL_RAR,EL_SPE,EL_SPE_SEA,GEO_SRC,SEASON_SRC,CONCENTRA,ELEMENT,SUBELEMENT,NAME,SCINAME,STATUS,PRESENCE,ACTIVE_JAN,ACTIVE_FEB,ACTIVE_MAR,ACTIVE_APR,ACTIVE_MAY,ACTIVE_JUN,ACTIVE_JUL,ACTIVE_AUG,ACTIVE_SEP,ACTIVE_OCT,ACTIVE_NOV,ACTIVE_DEC,ESI_INFO,created_user,created_date,last_edited_user,last_edited_date
-85.39270157,29.75051146,2599,1145,1145,69,1,BIRD_1145,B00069,B0006901,32,37, ,BIRD,shorebird,Semipalmated plover,Charadrius semipalmatus, ,Jan Feb Mar Apr May Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Semipalmated plover; Status:  ; Present: Jan Feb Mar Apr May Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-85.39270157,29.75051146,2600,1145,1145,70,1,BIRD_1145,B00070,B0007001,32,37, ,BIRD,shorebird,Killdeer,Charadrius vociferus, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Killdeer; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-86.51162039,30.39187246,2601,1227,1227,135,1,BIRD_1227,B00135,B0013501,32,37,1,BIRD,gull_tern,Sandwich tern,Sterna sandvicensis, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Sandwich tern; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: 1,,,,
-86.51162039,30.39187246,2602,1227,1227,137,1,BIRD_1227,B00137,B0013701,32,37,18,BIRD,gull_tern,Royal tern,Sterna maxima, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Royal tern; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: 18,,,,
-86.50903624,30.39101131,2603,1228,1228,86,2,BIRD_1228,B00086,B0008602,32,37,6,BIRD,gull_tern,Least tern,Sterna antillarum,Threatened (FL),Mar Apr May Jun Jul Aug Sep, , , ,Nesting,Nesting,Nesting,Nesting,Nesting, , , , ,Least tern; Status: Threatened (FL); Present: Mar Apr May Jun Jul Aug Sep; Concentration: 6,,,,
-86.50903624,30.39101131,2604,1228,1228,133,2,BIRD_1228,B00133,B0013302,32,37,87,BIRD,gull_tern,Black skimmer,Rynchops niger, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , ,Nesting,Nesting,Nesting,Nesting,Nesting, , , ,Black skimmer; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: 87,,,,
-86.48445143,30.39087301,2605,1229,1229,86,2,BIRD_1229,B00086,B0008602,32,37,105,BIRD,gull_tern,Least tern,Sterna antillarum,Threatened (FL),Mar Apr May Jun Jul Aug Sep, , , ,Nesting,Nesting,Nesting,Nesting,Nesting, , , , ,Least tern; Status: Threatened (FL); Present: Mar Apr May Jun Jul Aug Sep; Concentration: 105,,,,
-86.86329911,30.39020424,2606,1230,1230,86,2,BIRD_1230,B00086,B0008602,32,37,110,BIRD,gull_tern,Least tern,Sterna antillarum,Threatened (FL),Mar Apr May Jun Jul Aug Sep, , , ,Nesting,Nesting,Nesting,Nesting,Nesting, , , , ,Least tern; Status: Threatened (FL); Present: Mar Apr May Jun Jul Aug Sep; Concentration: 110,,,,
-86.86329911,30.39020424,2607,1230,1230,133,2,BIRD_1230,B00133,B0013302,32,37,26,BIRD,gull_tern,Black skimmer,Rynchops niger, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , ,Nesting,Nesting,Nesting,Nesting,Nesting, , , ,Black skimmer; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: 26,,,,
-86.54995904,30.39020531,2608,1231,1231,86,2,BIRD_1231,B00086,B0008602,32,37,20,BIRD,gull_tern,Least tern,Sterna antillarum,Threatened (FL),Mar Apr May Jun Jul Aug Sep, , , ,Nesting,Nesting,Nesting,Nesting,Nesting, , , , ,Least tern; Status: Threatened (FL); Present: Mar Apr May Jun Jul Aug Sep; Concentration: 20,,,,
-86.54995904,30.39020531,2609,1231,1231,133,2,BIRD_1231,B00133,B0013302,32,37, ,BIRD,gull_tern,Black skimmer,Rynchops niger, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , ,Nesting,Nesting,Nesting,Nesting,Nesting, , , ,Black skimmer; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-86.54995904,30.39020531,2610,1231,1231,139,1,BIRD_1231,B00139,B0013901,32,37, ,BIRD,shorebird,Snowy plover,Charadrius alexandrinus,Threatened (FL),Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Snowy plover; Status: Threatened (FL); Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-86.52328602,30.38853844,2611,1232,1232,86,2,BIRD_1232,B00086,B0008602,32,37,8,BIRD,gull_tern,Least tern,Sterna antillarum,Threatened (FL),Mar Apr May Jun Jul Aug Sep, , , ,Nesting,Nesting,Nesting,Nesting,Nesting, , , , ,Least tern; Status: Threatened (FL); Present: Mar Apr May Jun Jul Aug Sep; Concentration: 8,,,,
-86.52328602,30.38853844,2612,1232,1232,139,2,BIRD_1232,B00139,B0013902,32,37,4,BIRD,shorebird,Snowy plover,Charadrius alexandrinus,Threatened (FL),Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , ,Nesting,Nesting,Nesting,Nesting,Nesting, , , , , ,Snowy plover; Status: Threatened (FL); Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: 4,,,,
-86.43828479,30.38853826,2613,1233,1233,86,2,BIRD_1233,B00086,B0008602,32,37,206,BIRD,gull_tern,Least tern,Sterna antillarum,Threatened (FL),Mar Apr May Jun Jul Aug Sep, , , ,Nesting,Nesting,Nesting,Nesting,Nesting, , , , ,Least tern; Status: Threatened (FL); Present: Mar Apr May Jun Jul Aug Sep; Concentration: 206,,,,
-84.15822764,30.10021232,2614,1086,1086,56,1,BIRD_1086,B00056,B0005601,32,37, ,BIRD,shorebird,Spotted sandpiper,Actitis macularia, ,Jan Feb Mar Apr May Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Spotted sandpiper; Status:  ; Present: Jan Feb Mar Apr May Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-84.15822764,30.10021232,2615,1086,1086,58,1,BIRD_1086,B00058,B0005801,32,37, ,BIRD,shorebird,Greater yellowlegs,Tringa melanoleuca, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Greater yellowlegs; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-84.15822764,30.10021232,2616,1086,1086,59,1,BIRD_1086,B00059,B0005901,32,37, ,BIRD,shorebird,Lesser yellowlegs,Tringa flavipes, ,Jan Feb Mar Apr May Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Lesser yellowlegs; Status:  ; Present: Jan Feb Mar Apr May Aug Sep Oct Nov Dec; Concentration:,,,,
-84.15822764,30.10021232,2617,1086,1086,60,1,BIRD_1086,B00060,B0006001,32,37, ,BIRD,shorebird,Red knot,Calidris canutus, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Red knot; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-84.15822764,30.10021232,2618,1086,1086,61,1,BIRD_1086,B00061,B0006101,32,37, ,BIRD,shorebird,Pectoral sandpiper,Calidris melanotos, ,Mar Apr May Jul Aug Sep Oct Nov, , , , , , , , , , , , ,Pectoral sandpiper; Status:  ; Present: Mar Apr May Jul Aug Sep Oct Nov; Concentration:,,,,
-84.15822764,30.10021232,2619,1086,1086,62,1,BIRD_1086,B00062,B0006201,32,37, ,BIRD,shorebird,Least sandpiper,Calidris minutilla, ,Jan Feb Mar Apr May Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Least sandpiper; Status:  ; Present: Jan Feb Mar Apr May Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-84.15822764,30.10021232,2620,1086,1086,63,1,BIRD_1086,B00063,B0006301,32,37, ,BIRD,shorebird,Dunlin,Calidris alpina, ,Jan Feb Mar Apr May Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Dunlin; Status:  ; Present: Jan Feb Mar Apr May Aug Sep Oct Nov Dec; Concentration:,,,,
-84.15822764,30.10021232,2621,1086,1086,64,1,BIRD_1086,B00064,B0006401,32,37, ,BIRD,shorebird,Short-billed dowitcher,Limnodromus griseus, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Short-billed dowitcher; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-84.15822764,30.10021232,2622,1086,1086,67,1,BIRD_1086,B00067,B0006701,32,37, ,BIRD,shorebird,Sanderling,Calidris alba, ,Jan Feb Mar Apr May Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Sanderling; Status:  ; Present: Jan Feb Mar Apr May Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-84.15822764,30.10021232,2623,1086,1086,69,1,BIRD_1086,B00069,B0006901,32,37, ,BIRD,shorebird,Semipalmated plover,Charadrius semipalmatus, ,Jan Feb Mar Apr May Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Semipalmated plover; Status:  ; Present: Jan Feb Mar Apr May Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-84.15822764,30.10021232,2624,1086,1086,70,1,BIRD_1086,B00070,B0007001,32,37, ,BIRD,shorebird,Killdeer,Charadrius vociferus, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Killdeer; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-84.15822764,30.10021232,2625,1086,1086,71,1,BIRD_1086,B00071,B0007101,32,37, ,BIRD,shorebird,Black-bellied plover,Pluvialis squatarola, ,Jan Feb Mar Apr May Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Black-bellied plover; Status:  ; Present: Jan Feb Mar Apr May Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-84.15822764,30.10021232,2626,1086,1086,73,1,BIRD_1086,B00073,B0007301,32,37, ,BIRD,shorebird,Ruddy turnstone,Arenaria interpres, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Ruddy turnstone; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-84.15822764,30.10021232,2627,1086,1086,152,2,BIRD_1086,B00152,B0015202,32,37, ,BIRD,shorebird,American oystercatcher,Haematopus palliatus, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , ,Nesting,Nesting,Nesting,Nesting,Nesting, , , , , ,American oystercatcher; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-84.51657564,29.91688034,2628,1112,1112,69,1,BIRD_1112,B00069,B0006901,32,37,2,BIRD,shorebird,Semipalmated plover,Charadrius semipalmatus, ,Jan Feb Mar Apr May Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Semipalmated plover; Status:  ; Present: Jan Feb Mar Apr May Jul Aug Sep Oct Nov Dec; Concentration: 2,,,,
-84.51657564,29.91688034,2629,1112,1112,70,1,BIRD_1112,B00070,B0007001,32,37, ,BIRD,shorebird,Killdeer,Charadrius vociferus, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Killdeer; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-84.51657564,29.91688034,2630,1112,1112,71,1,BIRD_1112,B00071,B0007101,32,37,20,BIRD,shorebird,Black-bellied plover,Pluvialis squatarola, ,Jan Feb Mar Apr May Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Black-bellied plover; Status:  ; Present: Jan Feb Mar Apr May Jul Aug Sep Oct Nov Dec; Concentration: 20,,,,
-84.51657564,29.91688034,2631,1112,1112,73,1,BIRD_1112,B00073,B0007301,32,37,20,BIRD,shorebird,Ruddy turnstone,Arenaria interpres, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Ruddy turnstone; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: 20,,,,
-84.51657564,29.91688034,2632,1112,1112,152,2,BIRD_1112,B00152,B0015202,32,37,2,BIRD,shorebird,American oystercatcher,Haematopus palliatus, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , ,Nesting,Nesting,Nesting,Nesting,Nesting, , , , , ,American oystercatcher; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: 2,,,,
-84.51657564,29.91688034,2633,1112,1112,153,1,BIRD_1112,B00153,B0015301,32,37,4,BIRD,shorebird,Piping plover,Charadrius melodus,Threatened (FED FL),Jan Feb Mar Apr May Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Piping plover; Status: Threatened (FED FL); Present: Jan Feb Mar Apr May Aug Sep Oct Nov Dec; Concentration: 4,,,,
-84.51657564,29.91688034,2634,1112,1112,155,1,BIRD_1112,B00155,B0015501,32,37,45,BIRD,shorebird,Willet,Catoptrophorus semipalmatus, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Willet; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: 45,,,,
-84.51657564,29.91688034,2635,1112,1112,156,1,BIRD_1112,B00156,B0015601,32,37, ,BIRD,shorebird,Semipalmated sandpiper,Calidris pusilla, ,Jan Feb Mar Apr May Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Semipalmated sandpiper; Status:  ; Present: Jan Feb Mar Apr May Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-84.51657564,29.91688034,2636,1112,1112,210,1,BIRD_1112,B00210,B0021001,32,37,15,BIRD,shorebird,Marbled godwit,Limosa fedoa, ,Jan Feb Mar Apr May Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Marbled godwit; Status:  ; Present: Jan Feb Mar Apr May Jul Aug Sep Oct Nov Dec; Concentration: 15,,,,
-84.51657564,29.91688034,2637,1112,1112,213,1,BIRD_1112,B00213,B0021301,32,37, ,BIRD,shorebird,Stilt sandpiper,Calidris himantopus, ,Jan Feb Mar Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Stilt sandpiper; Status:  ; Present: Jan Feb Mar Aug Sep Oct Nov Dec; Concentration:,,,,
-84.51657564,29.91688034,2638,1112,1112,290,1,BIRD_1112,B00290,B0029001,32,37, ,BIRD,shorebird,Peep,Calidris spp., ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Peep; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-84.51657564,29.91688034,2639,1112,1112,292,1,BIRD_1112,B00292,B0029201,32,37,1,BIRD,shorebird,Sharp-tailed sandpiper,Calidris acuminata, ,Jan Feb Sep Oct Nov Dec, , , , , , , , , , , , ,Sharp-tailed sandpiper; Status:  ; Present: Jan Feb Sep Oct Nov Dec; Concentration: 1,,,,
-84.51657564,29.91688034,2640,1112,1112,1002,1,BIRD_1112,B01002,B0100201,32,37,1000,BIRD,shorebird,Shorebirds, , ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Shorebirds; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: 1000,,,,
-84.38680804,29.90038421,2641,1113,1113,86,2,BIRD_1113,B00086,B0008602,32,37, ,BIRD,gull_tern,Least tern,Sterna antillarum,Threatened (FL),Mar Apr May Jun Jul Aug Sep, , , ,Nesting,Nesting,Nesting,Nesting,Nesting, , , , ,Least tern; Status: Threatened (FL); Present: Mar Apr May Jun Jul Aug Sep; Concentration:,,,,
-85.39270157,29.75051146,2642,1145,1145,71,1,BIRD_1145,B00071,B0007101,32,37, ,BIRD,shorebird,Black-bellied plover,Pluvialis squatarola, ,Jan Feb Mar Apr May Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Black-bellied plover; Status:  ; Present: Jan Feb Mar Apr May Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-85.39270157,29.75051146,2643,1145,1145,73,1,BIRD_1145,B00073,B0007301,32,37, ,BIRD,shorebird,Ruddy turnstone,Arenaria interpres, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Ruddy turnstone; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-85.39270157,29.75051146,2644,1145,1145,155,1,BIRD_1145,B00155,B0015501,32,37, ,BIRD,shorebird,Willet,Catoptrophorus semipalmatus, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Willet; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-85.39270157,29.75051146,2645,1145,1145,196,1,BIRD_1145,B00196,B0019601,32,37, ,BIRD,shorebird,Common snipe,Gallinago gallinago, ,Jan Feb Mar Apr May Sep Oct Nov Dec, , , , , , , , , , , , ,Common snipe; Status:  ; Present: Jan Feb Mar Apr May Sep Oct Nov Dec; Concentration:,,,,
-85.39270157,29.75051146,2646,1145,1145,214,1,BIRD_1145,B00214,B0021401,32,37, ,BIRD,shorebird,Solitary sandpiper,Tringa solitaria, ,Jan Feb Mar Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Solitary sandpiper; Status:  ; Present: Jan Feb Mar Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-85.39270157,29.75051146,2647,1145,1145,290,1,BIRD_1145,B00290,B0029001,32,37, ,BIRD,shorebird,Peep,Calidris spp., ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Peep; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-84.72306821,29.74204147,2648,1146,1146,60,1,BIRD_1146,B00060,B0006001,32,37,2,BIRD,shorebird,Red knot,Calidris canutus, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Red knot; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: 2,,,,
-84.72306821,29.74204147,2649,1146,1146,135,1,BIRD_1146,B00135,B0013501,32,37,17,BIRD,gull_tern,Sandwich tern,Sterna sandvicensis, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Sandwich tern; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: 17,,,,
-84.72306821,29.74204147,2650,1146,1146,153,1,BIRD_1146,B00153,B0015301,32,37,2,BIRD,shorebird,Piping plover,Charadrius melodus,Threatened (FED FL),Jan Feb Mar Apr May Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Piping plover; Status: Threatened (FED FL); Present: Jan Feb Mar Apr May Aug Sep Oct Nov Dec; Concentration: 2,,,,
-84.72306821,29.74204147,2651,1146,1146,154,2,BIRD_1146,B00154,B0015402,32,37,2,BIRD,shorebird,Wilson's plover,Charadrius wilsonia, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , ,Nesting,Nesting,Nesting,Nesting, , , , , ,Wilson's plover; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: 2,,,,
-84.87364514,29.73576184,2652,1147,1147,86,2,BIRD_1147,B00086,B0008602,32,37,25,BIRD,gull_tern,Least tern,Sterna antillarum,Threatened (FL),Mar Apr May Jun Jul Aug Sep, , , ,Nesting,Nesting,Nesting,Nesting,Nesting, , , , ,Least tern; Status: Threatened (FL); Present: Mar Apr May Jun Jul Aug Sep; Concentration: 25,,,,
-84.87364514,29.73576184,2653,1147,1147,133,1,BIRD_1147,B00133,B0013301,32,37,20,BIRD,gull_tern,Black skimmer,Rynchops niger, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Black skimmer; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: 20,,,,
-84.87364514,29.73576184,2654,1147,1147,135,1,BIRD_1147,B00135,B0013501,32,37,5,BIRD,gull_tern,Sandwich tern,Sterna sandvicensis, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Sandwich tern; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: 5,,,,
-81.41662405,28.95813106,2655,54,54,295,1,BIRD_54,B00295,B0029501,32,37,3,BIRD,passerine,Florida scrub-jay,Aphelocoma coerulescens,Threatened (FED FL),Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Florida scrub-jay; Status: Threatened (FED FL); Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: 3,,,,
-80.45049257,27.6881511,2656,54,54,295,1,BIRD_54,B00295,B0029501,32,37,3,BIRD,passerine,Florida scrub-jay,Aphelocoma coerulescens,Threatened (FED FL),Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Florida scrub-jay; Status: Threatened (FED FL); Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: 3,,,,
-80.41670269,27.70000514,2657,54,54,295,1,BIRD_54,B00295,B0029501,32,37,3,BIRD,passerine,Florida scrub-jay,Aphelocoma coerulescens,Threatened (FED FL),Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Florida scrub-jay; Status: Threatened (FED FL); Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: 3,,,,
-80.36670267,27.48330509,2658,54,54,295,1,BIRD_54,B00295,B0029501,32,37,3,BIRD,passerine,Florida scrub-jay,Aphelocoma coerulescens,Threatened (FED FL),Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Florida scrub-jay; Status: Threatened (FED FL); Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: 3,,,,
-80.08330256,26.41670483,2659,54,54,295,1,BIRD_54,B00295,B0029501,32,37,3,BIRD,passerine,Florida scrub-jay,Aphelocoma coerulescens,Threatened (FED FL),Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Florida scrub-jay; Status: Threatened (FED FL); Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: 3,,,,
-80.06670256,26.51670485,2660,54,54,295,1,BIRD_54,B00295,B0029501,32,37,3,BIRD,passerine,Florida scrub-jay,Aphelocoma coerulescens,Threatened (FED FL),Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Florida scrub-jay; Status: Threatened (FED FL); Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: 3,,,,
-85.59992893,30.25020492,2661,55,55,76,2,BIRD_55,B00076,B0007602,32,37, ,BIRD,raptor,Bald eagle,Haliaeetus leucocephalus,Threatened (FED FL),Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting, , , , ,Nesting,Nesting,Bald eagle; Status: Threatened (FED FL); Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-85.13324909,29.64188626,2662,55,55,76,2,BIRD_55,B00076,B0007602,32,37, ,BIRD,raptor,Bald eagle,Haliaeetus leucocephalus,Threatened (FED FL),Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting, , , , ,Nesting,Nesting,Bald eagle; Status: Threatened (FED FL); Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-85.12491757,29.64188628,2663,55,55,76,2,BIRD_55,B00076,B0007602,32,37, ,BIRD,raptor,Bald eagle,Haliaeetus leucocephalus,Threatened (FED FL),Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting, , , , ,Nesting,Nesting,Bald eagle; Status: Threatened (FED FL); Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-85.11737595,29.64165009,2664,55,55,76,2,BIRD_55,B00076,B0007602,32,37, ,BIRD,raptor,Bald eagle,Haliaeetus leucocephalus,Threatened (FED FL),Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting, , , , ,Nesting,Nesting,Bald eagle; Status: Threatened (FED FL); Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-81.02644552,29.1552666,2665,55,55,76,2,BIRD_55,B00076,B0007602,32,37, ,BIRD,raptor,Bald eagle,Haliaeetus leucocephalus,Threatened (FED FL),Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting, , , , ,Nesting,Nesting,Bald eagle; Status: Threatened (FED FL); Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-85.72493265,30.11687559,2666,1081,1081,153,1,BIRD_1081,B00153,B0015301,32,37,27,BIRD,shorebird,Piping plover,Charadrius melodus,Threatened (FED FL),Jan Feb Mar Apr May Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Piping plover; Status: Threatened (FED FL); Present: Jan Feb Mar Apr May Aug Sep Oct Nov Dec; Concentration: 27,,,,
-85.67493569,30.11354127,2667,1082,1082,54,2,BIRD_1082,B00054,B0005402,32,37, ,BIRD,wading,Great blue heron,Ardea herodias, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting, , , ,Nesting,Nesting,Great blue heron; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-85.67493569,30.11354127,2668,1082,1082,88,2,BIRD_1082,B00088,B0008802,32,37, ,BIRD,wading,Great egret,Ardea alba, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting, , , , , , ,Great egret; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
